NAME_PY;NAME_CH;NAME_FT;X_COOR;Y_COOR;PRES_LOC;TYPE_PY;TYPE_CH;LEV_RANK;勘誤;BEG_YR;BEG_RULE;END_YR;END_RULE;NOTE_ID;OBJ_TYPE;SYS_ID;GEO_SRC;COMPILER;GEOCOMPLR;CHECKER;END_DATE;BEG_CHG_TY;END_CHG_TY
Zhang Fu Xian;章符县;章符縣;116.21911;39.52053;今河北涿州市东北与固安县交界处之长安城;Xian;县;6;正確;14;;23;;87348;POINT;87348;FROM_FD;;;;;;
Yangxiang Xian;阳乡县;陽鄉縣;116.21911;39.52053;今河北涿州市东北与固安县交界处之长安城;Xian;县;6;正確;23;;29;;87349;POINT;87349;FROM_FD;;;;;;
Xixiang Houguo;西乡侯国;西鄉侯國;115.95177;39.49607;今河北涿州市西北;Guo;国;6;正確;-44;;-1;;87351;POINT;87351;FROM_FD;;;;;;
Xixiang Xian;西乡县;西鄉縣;115.95177;39.49607;今河北涿州市西北;Xian;县;6;正確;1;;13;;87352;POINT;87352;FROM_FD;;;;;;
Yifeng Xian;移风县;移風縣;115.95177;39.49607;今河北涿州市西北;Xian;县;6;正確;14;;23;;87353;POINT;87353;FROM_FD;;;;;;
Xixiang Xian;西乡县;西鄉縣;115.95177;39.49607;今河北涿州市西北;Xian;县;6;正確;23;;29;;87354;POINT;87354;FROM_FD;;;;;;
Dai Xian;代县;代縣;114.6767;39.89156;今河北蔚县蔚州镇东北代王城;Xian;县;6;正確;-221;;8;;87419;POINT;87419;FROM_FD;;;;;;
Yanditing Xian;厌狄亭县;厭狄亭縣;114.6767;39.89156;今河北蔚县蔚州镇东北代王城;Xian;县;6;正確;9;;22;;87420;POINT;87420;FROM_FD;;;;;;
Sanggan Xian;桑干县;桑幹縣;114.69254;40.1508;今河北蔚县东北;Xian;县;6;正確;-201;;13;;87422;POINT;87422;FROM_FD;;;;;;
Ande Xian;安德县;安德縣;114.69254;40.1508;今河北蔚县东北;Xian;县;6;正確;14;;22;;87423;POINT;87423;FROM_FD;;;;;;
Donganyang Xian;东安阳县;東安陽縣;114.24615;40.02716;今河北阳原县西城镇东南揣骨疃镇;Xian;县;6;正確;-221;;13;;87430;POINT;87430;FROM_FD;;;;;;
Jingan Xian;竟安县;竟安縣;114.24615;40.02716;今河北阳原县西城镇东南揣骨疃镇;Xian;县;6;正確;14;;22;;87431;POINT;87431;FROM_FD;;;;;;
Lu Xian;路县;路縣;116.98839;40.01222;今河北三河县洵阳镇西军下村;Xian;县;6;正確;-201;;13;;87434;POINT;87434;FROM_FD;;;;;;
Tongluting Xian;通路亭县;通路亭縣;116.98839;40.01222;今河北三河县洵阳镇西军下村;Xian;县;6;正確;14;;22;;87435;POINT;87435;FROM_FD;;;;;;
Quan Zhou Xian;泉州县;泉州縣;116.71631;39.44893;今河北廊坊市东南;Xian;县;6;正確;-221;;13;;87437;POINT;87437;FROM_FD;;;;;;
Quandiao Xian;泉调县;泉調縣;116.71631;39.44893;今河北廊坊市东南;Xian;县;6;正確;14;;22;;87438;POINT;87438;FROM_FD;;;;;;
Junmi Xian;俊靡县;俊靡縣;117.53526;40.38872;今河北兴隆县兴隆镇东南;Xian;县;6;正確;-201;;13;;87451;POINT;87451;FROM_FD;;;;;;
Junma Xian;俊麻县;俊麻縣;117.53526;40.38872;今河北兴隆县兴隆镇东南;Xian;县;6;正確;14;;22;;87452;POINT;87452;FROM_FD;;;;;;
Xuwu Xian;徐无县;徐無縣;117.93914;40.18295;今河北遵化县遵化镇西;Xian;县;6;正確;-221;;13;;87454;POINT;87454;FROM_FD;;;;;;
Beishunting Xian;北顺亭县;北順亭縣;117.93914;40.18295;今河北遵化县遵化镇西;Xian;县;6;正確;14;;22;;87455;POINT;87455;FROM_FD;;;;;;
Xiyang Xian;夕阳县;夕陽縣;118.67431;39.68349;今河北滦县滦州镇西南;Xian;县;6;正確;-221;;13;;87459;POINT;87459;FROM_FD;;;;;;
Xiyin Xian;夕阴县;夕陰縣;118.67431;39.68349;今河北滦县滦州镇西南;Xian;县;6;正確;14;;22;;87460;POINT;87460;FROM_FD;;;;;;
Xiyang Xian;夕阳县;夕陽縣;118.67431;39.68349;今河北滦县滦州镇西南;Xian;县;6;正確;23;;29;;87461;POINT;87461;FROM_FD;;;;;;
Changcheng Xian;昌城县;昌城縣;118.09589;39.57686;今河北丰南县胥各庄镇西北;Xian;县;6;正確;-221;;13;;87462;POINT;87462;FROM_FD;;;;;;
Shuwu Xian;淑武县;淑武縣;118.09589;39.57686;今河北丰南县胥各庄镇西北;Xian;县;6;正確;14;;22;;87463;POINT;87463;FROM_FD;;;;;;
Changcheng Xian;昌城县;昌城縣;118.09589;39.57686;今河北丰南县胥各庄镇西北;Xian;县;6;正確;23;;29;;87464;POINT;87464;FROM_FD;;;;;;
Licheng Xian;骊城县;驪城縣;118.7772;39.3435;今河北乐亭县乐亭镇西南三十里一带;Xian;县;6;正確;-201;;13;;87465;POINT;87465;FROM_FD;;;;;;
Jieshi Xian;揭石县;揭石縣;118.7772;39.3435;今河北乐亭县乐亭镇西南三十里一带;Xian;县;6;正確;14;;22;;87466;POINT;87466;FROM_FD;;;;;;
Licheng Xian;骊城县;驪城縣;118.7772;39.3435;今河北乐亭县乐亭镇西南三十里一带;Xian;县;6;正確;23;;29;;87467;POINT;87467;FROM_FD;;;;;;
Xinanping Xian;新安平县;新安平縣;118.72886;39.7398;今河北滦县滦州镇西;Xian;县;6;正確;-201;;29;;87470;POINT;87470;FROM_FD;;;;;;
Lingzhi Xian;令支县;令支縣;118.66396;39.9989;今河北迁安县迁安镇西;Xian;县;6;正確;-221;;13;;87471;POINT;87471;FROM_FD;;;;;;
Lingshiting Xian;令氏亭县;令氏亭縣;118.66396;39.9989;今河北迁安县迁安镇西;Xian;县;6;正確;14;;22;;87472;POINT;87472;FROM_FD;;;;;;
Feiru Xian;肥如县;肥如縣;118.8816;40.00867;今河北卢龙县卢龙镇西北15公里;Xian;县;6;正確;-221;;13;;87474;POINT;87474;FROM_FD;;;;;;
Feier Xian;肥而县;肥而縣;118.8816;40.00867;今河北卢龙县卢龙镇西北15公里;Xian;县;6;正確;14;;22;;87475;POINT;87475;FROM_FD;;;;;;
Lei Xian;絫县;絫縣;119.16087;39.68174;今河北昌黎县昌黎镇南;Xian;县;6;正確;-201;;13;;87477;POINT;87477;FROM_FD;;;;;;
Xuanwu Xian;选武县;選武縣;119.16087;39.68174;今河北昌黎县昌黎镇南;Xian;县;6;正確;14;;22;;87478;POINT;87478;FROM_FD;;;;;;
Lei Xian;絫县;絫縣;119.16087;39.68174;今河北昌黎县昌黎镇南;Xian;县;6;正確;23;;29;;87479;POINT;87479;FROM_FD;;;;;;
Tixi Xian;厗奚县;厗奚縣;117.05572;40.78723;今河北滦平县滦平镇西南;Xian;县;6;正確;-201;;13;;87440;POINT;87440;FROM_FD;;;;;;
Dunde Xian;敦德县;敦德縣;117.05572;40.78723;今河北滦平县滦平镇西南;Xian;县;6;正確;14;;22;;87441;POINT;87441;FROM_FD;;;;;;
Yaoyang Xian;要阳县;要陽縣;117.2521;40.98376;今河北滦平县滦平镇西北;Xian;县;6;正確;-201;;13;;87443;POINT;87443;FROM_FD;;;;;;
Yaoshu Xian;要术县;要術縣;117.2521;40.98376;今河北滦平县滦平镇西北;Xian;县;6;正確;14;;22;;87444;POINT;87444;FROM_FD;;;;;;
Yaoyang Xian;要阳县;要陽縣;117.2521;40.98376;今河北滦平县滦平镇西北;Xian;县;6;正確;23;;29;;87445;POINT;87445;FROM_FD;;;;;;
Baitan Xian;白檀县;白檀縣;117.39393;41.01082;今河北滦平县滦平镇北小城子;Xian;县;6;正確;-201;;29;;87446;POINT;87446;FROM_FD;;;;;;
Huayan Xian;滑盐县;滑鹽縣;117.36276;40.85901;今河北滦平县滦平镇南;Xian;县;6;正確;-201;;13;;87447;POINT;87447;FROM_FD;;;;;;
Kuangde Xian;匡德县;匡德縣;117.36276;40.85901;今河北滦平县滦平镇南;Xian;县;6;正確;14;;22;;87448;POINT;87448;FROM_FD;;;;;;
Huayan Xian;滑盐县;滑鹽縣;117.36276;40.85901;今河北滦平县滦平镇南;Xian;县;6;正確;23;;29;;87449;POINT;87449;FROM_FD;;;;;;
Pinggang Xian;平刚县;平剛縣;118.74922;41.21524;今河北平泉县平泉镇东北;Xian;县;6;正確;-201;;29;;87450;POINT;87450;FROM_FD;;;;;;
Zi Xian;字县;字縣;118.74922;41.21524;今河北平泉县平泉镇东北;Xian;县;6;正確;-221;;29;;87457;POINT;87457;FROM_FD;;;;;;
Dunqiu Xian;顿丘县;頓丘縣;115.0365;35.86877;今河南清丰西南固城集;Xian;县;6;正確;-206;;13;;82302;POINT;82302;FROM_FD;;;;;;
Shunqiu Xian;顺丘县;順丘縣;115.0365;35.86877;今河南清丰西南固城集;Xian;县;6;正確;14;;22;;82303;POINT;82303;FROM_FD;;;;;;
Dunqiu Xian;顿丘县;頓丘縣;115.0365;35.86877;今河南清丰西南固城集;Xian;县;6;正確;23;;493;;82304;POINT;82304;FROM_FD;;;;;;
Guan Xian;观县;觀縣;115.11117;35.88519;今河南省清丰县南五里;Xian;县;6;正確;-202;;13;;85080;POINT;85080;FROM_FD;;;;;新建;更名
Guanzhi Xian;观治县;觀治縣;115.11117;35.88519;今河南省清丰县南五里;Xian;县;6;正確;14;;22;;85081;POINT;85081;FROM_FD;;;;;更名;更名
Guan Xian;观县;觀縣;115.11117;35.88519;今河南省清丰县南五里;Xian;县;6;正確;23;;36;;85082;POINT;85082;FROM_FD;;;;;更名;更名
Pingen Houguo;平恩侯国;平恩侯國;115.07701;36.70308;今河北曲周县东南西呈孟;Houguo;侯国;6;正確;-67;;13;;85184;POINT;85184;FROM_FD;;;;;新建;更名
Yanping Houguo;延平侯国;延平侯國;115.07701;36.70308;今河北曲周县东南西呈孟;Houguo;侯国;6;正確;14;;22;;85185;POINT;85185;FROM_FD;;;;;更名;撤销
Pingen Xian;平恩县;平恩縣;115.07701;36.70308;今河北曲周县东南西呈孟;Xian;县;6;正確;23;;555;;85186;POINT;85186;FROM_FD;;;;;更名;治所迁移
Zhao Guo;赵国;趙國;114.47204;36.59347;今河北邯郸市;Guo;国;6;正確;-203;;155;;87002;POINT;87002;FROM_FD;;;;;;
Zhao Guo;赵国;趙國;114.47204;36.59347;今河北邯郸市;Guo;国;6;正確;-152;;13;;87004;POINT;87004;FROM_FD;;;;;;
Zhao Guo;赵国;趙國;114.47204;36.59347;今河北邯郸市;Guo;国;6;正確;29;;212;;87007;POINT;87007;FROM_FD;;;;;;
Xindou Xian;信都县;信都縣;114.52393;37.01094;今河北邢台市西南;Xian;县;6;正確;-221;;207;;87011;POINT;87011;FROM_FD;;;;;;
Bairen Xian;柏人县;柏人縣;114.64215;37.37645;今河北隆尧县尧山西;Xian;县;6;正確;-221;;13;;87013;POINT;87013;FROM_FD;;;;;;
Shouren Xian;寿仁县;壽仁縣;114.64215;37.37645;今河北隆尧县尧山西;Xian;县;6;正確;14;;22;;87014;POINT;87014;FROM_FD;;;;;;
Hao Xian;鄗县;鄗縣;114.73261;37.53046;今河北柏乡县东北;Xian;县;6;正確;-221;;105;;87019;POINT;87019;FROM_FD;;;;;;
Hao Houguo;鄗侯国;鄗侯國;114.73261;37.53046;今河北柏乡县东北;Guo;国;6;正確;-104;;90;;87020;POINT;87020;FROM_FD;;;;;;
Hao Xian;鄗县;鄗縣;114.73261;37.53046;今河北柏乡县东北;Xian;县;6;正確;-89;;13;;87021;POINT;87021;FROM_FD;;;;;;
Hechengting Xian;禾成亭县;禾成亭縣;114.73261;37.53046;今河北柏乡县东北;Xian;县;6;正確;14;;22;;87022;POINT;87022;FROM_FD;;;;;;
Hao Xian;鄗县;鄗縣;114.73261;37.53046;今河北柏乡县东北;Xian;县;6;正確;23;;24;;87023;POINT;87023;FROM_FD;;;;;;
Leyang Houguo;乐阳侯国;樂陽侯國;114.39517;38.13633;今河北获鹿县获鹿镇东北;Guo;国;6;正確;-68;;8;;87025;POINT;87025;FROM_FD;;;;;;
Changmiao Xian;畅苗县;暢苗縣;114.39517;38.13633;今河北获鹿县获鹿镇东北;Xian;县;6;正確;9;;22;;87026;POINT;87026;FROM_FD;;;;;;
Leyang Xian;乐阳县;樂陽縣;114.39517;38.13633;今河北获鹿县获鹿镇东北;Xian;县;6;正確;23;;24;;87027;POINT;87027;FROM_FD;;;;;;
Nanluan Guo;南?国;南?國;115.01852;37.25619;河北巨鹿县巨鹿镇北;Guo;国;6;正確;-104;;-92;;87052;POINT;87052;FROM_FD;;;;;;
Nanluan Xian;南?县;南?縣;115.01852;37.25619;河北巨鹿县巨鹿镇北;Xian;县;6;正確;-91;;13;;87053;POINT;87053;FROM_FD;;;;;;
Fuping Xian;富平县;富平縣;115.01852;37.25619;河北巨鹿县巨鹿镇北;Xian;县;6;正確;14;;22;;87054;POINT;87054;FROM_FD;;;;;;
Nanluan Xian;南?县;南?縣;115.01852;37.25619;河北巨鹿县巨鹿镇北;Xian;县;6;正確;22;;264;;87055;POINT;87055;FROM_FD;;;;;;
Guanga Houguo;广阿侯国;廣阿侯國;114.85075;37.3503;今河北隆尧县隆尧镇东旧城;Guo;国;6;正確;-196;;-116;;87056;POINT;87056;FROM_FD;;;;;;
Guanga Xian;广阿县;廣阿縣;114.85075;37.3503;今河北隆尧县隆尧镇东旧城;Xian;县;6;正確;-115;;29;;87057;POINT;87057;FROM_FD;;;;;;
Xiangshi Houguo;象氏侯国;象氏侯國;114.78083;37.45766;今河北隆尧县隆尧镇北户曹村;Guo;国;6;正確;-126;;13;;87058;POINT;87058;FROM_FD;;;;;;
Ningchang Xian;宁昌县;寧昌縣;114.78083;37.45766;今河北隆尧县隆尧镇北户曹村;Xian;县;6;正確;14;;22;;87059;POINT;87059;FROM_FD;;;;;;
Xiangshi Xian;象氏县;象氏縣;114.78083;37.45766;今河北隆尧县隆尧镇北户曹村;Xian;县;6;正確;23;;29;;87060;POINT;87060;FROM_FD;;;;;;
Cuo Xian;厝县;厝縣;115.58614;37.08367;今河北清河县西北;Xian;县;6;正確;-221;;-202;;87065;POINT;87065;FROM_FD;;;;;;
Songzi Xian;宋子县;宋子縣;114.85684;37.82559;今河北赵县东北;Xian;县;6;正確;-221;;-200;;87066;POINT;87066;FROM_FD;;;;;;
Songzi Houguo;宋子侯国;宋子侯國;114.85684;37.82559;今河北赵县东北;Guo;国;6;正確;-199;;-149;;87067;POINT;87067;FROM_FD;;;;;;
Songzi Xian;宋子县;宋子縣;114.85684;37.82559;今河北赵县东北;Xian;县;6;正確;-148;;13;;87068;POINT;87068;FROM_FD;;;;;;
Yizi Xian;宜子县;宜子縣;114.85684;37.82559;今河北赵县东北;Xian;县;6;正確;14;;22;;87069;POINT;87069;FROM_FD;;;;;;
Songzi Xian;宋子县;宋子縣;114.85684;37.82559;今河北赵县东北;Xian;县;6;正確;23;;29;;87070;POINT;87070;FROM_FD;;;;;;
Wuyuan Xian;武垣县;武垣縣;115.93231;38.37027;今河北肃宁县城东南窝北镇武垣故城遗址;Xian;县;6;正確;-221;;13;;87071;POINT;87071;FROM_FD;;;;;;
Hanting Xian;翰亭县;翰亭縣;115.93231;38.37027;今河北肃宁县城东南窝北镇武垣故城遗址;Xian;县;6;正確;14;;22;;87072;POINT;87072;FROM_FD;;;;;;
Hengshan Guo;恒山国;恒山國;114.53077;38.1012;今河北石家庄市郊东古城;Guo;国;6;正確;-187;;-187;;87078;POINT;87078;FROM_FD;;;;;;
Dongyuan Xian;东垣县;東垣縣;114.53077;38.1012;今河北石石家庄市郊东古城;Xian;县;6;正確;-221;;197;;87089;POINT;87089;FROM_FD;;;;;;
Shiyi Xian;石邑县;石邑縣;114.33982;37.92814;今获鹿县东南南故邑村附近;Xian;县;6;正確;-221;;29;;87090;POINT;87090;FROM_FD;;;;;;
Sangzhong Houguo;桑中侯国;桑中侯國;114.21235;38.24928;今河北平山县平山镇东南;Guo;国;6;正確;-68;;8;;87092;POINT;87092;FROM_FD;;;;;;
Shangquyang Xian;上曲阳县;上曲陽縣;114.64456;38.61595;今河北曲阳县城西;Xian;县;6;正確;-221;;13;;87094;POINT;87094;FROM_FD;;;;;;
Changshanting Xian;常山亭县;常山亭縣;114.64456;38.61595;今河北曲阳县城西;Xian;县;6;正確;14;;22;;87095;POINT;87095;FROM_FD;;;;;;
Quni Xian;曲逆县;曲逆縣;115.22289;38.7945;今河北完县东南子城一带;Xian;县;6;正確;-221;;13;;87097;POINT;87097;FROM_FD;;;;;;
Shunping Xian;顺平县;順平縣;115.22289;38.7945;今河北完县东南子城一带;Xian;县;6;正確;14;;22;;87098;POINT;87098;FROM_FD;;;;;;
Quni Xian;曲逆县;曲逆縣;115.22289;38.7945;今河北完县东南子城一带;Xian;县;6;正確;23;;75;;87099;POINT;87099;FROM_FD;;;;;;
Kujing Xian;苦陉县;苦陘縣;115.0134;38.31078;今河北定州市南邢邑镇;Xian;县;6;正確;-221;;13;;87101;POINT;87101;FROM_FD;;;;;;
Beijing Xian;北陉县;北陘縣;115.0134;38.31078;今河北定州市南邢邑镇;Xian;县;6;正確;14;;22;;87102;POINT;87102;FROM_FD;;;;;;
Kujing Xian;苦陉县;苦陘縣;115.0134;38.31078;今河北定州市南邢邑镇;Xian;县;6;正確;23;;75;;87103;POINT;87103;FROM_FD;;;;;;
Jipei Houguo;即裴侯国;即裴侯國;114.68638;36.55015;今河北肥乡县肥乡镇西;Guo;国;6;正確;-92;;13;;87145;POINT;87145;FROM_FD;;;;;;
Jishi Xian;即是县;即是縣;114.68638;36.55015;今河北肥乡县肥乡镇西;Xian;县;6;正確;14;;23;;87146;POINT;87146;FROM_FD;;;;;;
Jipei Xian;即裴县;即裴縣;114.68638;36.55015;今河北肥乡县肥乡镇西;Xian;县;6;正確;24;;29;;87147;POINT;87147;FROM_FD;;;;;;
Chiqiu Houguo;斥丘侯国;斥丘侯國;114.75715;36.40456;今河北成安县成安镇东南十余里处;Guo;国;6;正確;-201;;113;;87151;POINT;87151;FROM_FD;;;;;;
Chiqiu Xian;斥丘县;斥丘縣;114.75715;36.40456;今河北成安县成安镇东南十余里处;Xian;县;6;正確;-112;;13;;87152;POINT;87152;FROM_FD;;;;;;
Liqiu Xian;利丘县;利丘縣;114.75715;36.40456;今河北成安县成安镇东南十余里处;Xian;县;6;正確;14;;22;;87153;POINT;87153;FROM_FD;;;;;;
Wei Xian;魏县;魏縣;115.12156;36.26758;今河北大名县大名镇西南;Xian;县;6;正確;-221;;13;;87155;POINT;87155;FROM_FD;;;;;;
Weichengting Xian;魏城亭县;魏城亭縣;115.12156;36.26758;今河北大名县大名镇西南;Xian;县;6;正確;14;;22;;87156;POINT;87156;FROM_FD;;;;;;
Wushi Xian;武始县;武始縣;114.21382;36.42184;今河北邯郸市西南60里处;Xian;县;6;正確;-221;;-125;;87160;POINT;87160;FROM_FD;;;;;;
Wushi Houguo;武始侯国;武始侯國;114.21382;36.42184;今河北邯郸市西南60里处;Guo;国;6;正確;-126;;-93;;87161;POINT;87161;FROM_FD;;;;;;
Wushi Xian;武始县;武始縣;114.21382;36.42184;今河北邯郸市西南60里处;Xian;县;6;正確;-92;;29;;87162;POINT;87162;FROM_FD;;;;;;
Hanhui Houguo;邯会侯国;邯會侯國;114.86787;36.51993;今河北肥乡县境;Guo;国;6;正確;-127;;8;;87163;POINT;87163;FROM_FD;;;;;;
Yinan Xian;阴安县;陰安縣;115.08187;35.98888;今河南清丰县北古城附近;Xian;县;6;正確;-202;;-127;;87164;POINT;87164;FROM_FD;;;;;;
Yinan Houguo;阴安侯国;陰安侯國;115.08187;35.98888;今河南清丰县北古城附近;Guo;国;6;正確;-126;;-111;;87165;POINT;87165;FROM_FD;;;;;;
Hangou Houguo;邯沟侯国;邯溝侯國;114.73946;36.59868;今河北肥乡县肥乡镇西北;Guo;国;6;正確;-68;;8;;87170;POINT;87170;FROM_FD;;;;;;
Yangshi Xian;杨氏县;楊氏縣;114.9154;37.62109;今河北宁晋县驻地凤凰镇;Xian;县;6;正確;-221;;13;;87171;POINT;87171;FROM_FD;;;;;;
Gonglu Xian;功陆县;功陸縣;114.9154;37.62109;今河北宁晋县驻地凤凰镇;Xian;县;6;正確;14;;22;;87172;POINT;87172;FROM_FD;;;;;;
Yangshi Xian;杨氏县;楊氏縣;114.9154;37.62109;今河北宁晋县驻地凤凰镇;Xian;县;6;正確;23;;264;;87173;POINT;87173;FROM_FD;;;;;;
Linping Xian;临平县;臨平縣;115.06691;38.01046;今河北晋县晋州镇东南;Xian;县;6;正確;-202;;29;;87174;POINT;87174;FROM_FD;;;;;;
Shi Houguo;贳侯国;貰侯國;115.16525;37.885;今河北辛集市西南;Guo;国;6;正確;-201;;-117;;87179;POINT;87179;FROM_FD;;;;;;
Shi Xian;贳县;貰縣;115.16525;37.885;今河北辛集市西南;Xian;县;6;正確;-116;;29;;87180;POINT;87180;FROM_FD;;;;;;
Qiao Xian;郻县;郻縣;115.26253;37.87761;今河北辛集市东南;Xian;县;6;正確;-202;;13;;87181;POINT;87181;FROM_FD;;;;;;
Qinju Xian;秦聚县;秦聚縣;115.26253;37.87761;今河北辛集市东南;Xian;县;6;正確;14;;22;;87182;POINT;87182;FROM_FD;;;;;;
Xinshi Houguo;新市侯国;新市侯國;115.08887;37.44167;今河北新河县新河镇西南;Guo;国;6;正確;-76;;13;;87184;POINT;87184;FROM_FD;;;;;;
Shile Xian;市乐县;市樂縣;115.08887;37.44167;今河北新河县新河镇西南;Xian;县;6;正確;14;;22;;87185;POINT;87185;FROM_FD;;;;;;
Tangyang Houguo;堂阳侯国;堂陽侯國;115.24651;37.52959;今河北新河县新河镇;Guo;国;6;正確;-196;;-145;;87187;POINT;87187;FROM_FD;;;;;;
Tangyang Xian;堂阳县;堂陽縣;115.24651;37.52959;今河北新河县新河镇;Xian;县;6;正確;-144;;264;;87188;POINT;87188;FROM_FD;;;;;;
Anding Houguo;安定侯国;安定侯國;115.15894;37.08461;今河北广宗县广宗镇东北;Guo;国;6;正確;-73;;8;;87190;POINT;87190;FROM_FD;;;;;;
Jingwu Xian;敬武县;敬武縣;115.03878;37.59415;今河北宁晋县凤凰镇东历城;Xian;县;6;正確;-48;;30;;87191;POINT;87191;FROM_FD;;;;;;
Lixiang Houguo;历乡侯国;曆鄉侯國;115.03878;37.59415;今河北宁晋县凤凰镇东历城;Guo;国;6;正確;-58;;13;;87192;POINT;87192;FROM_FD;;;;;;
Liju Xian;历聚县;曆聚縣;115.03878;37.59415;今河北宁晋县凤凰镇东历城;Xian;县;6;正確;14;;22;;87193;POINT;87193;FROM_FD;;;;;;
Lixiang Xian;历乡县;曆鄉縣;115.03878;37.59415;今河北宁晋县凤凰镇东历城;Xian;县;6;正確;23;;29;;87194;POINT;87194;FROM_FD;;;;;;
Lexin Houguo;乐信侯国;樂信侯國;115.31657;37.84235;今河北辛集市东南;Guo;国;6;正確;-59;;8;;87195;POINT;87195;FROM_FD;;;;;;
Baixiang Houguo;柏乡侯国;柏鄉侯國;114.63159;37.46809;今河北柏乡县柏乡镇西南;Guo;国;6;正確;-33;;8;;87197;POINT;87197;FROM_FD;;;;;;
Anxiang Houguo;安乡侯国;安鄉侯國;115.07376;38.02891;今河北晋县东;Guo;国;6;正確;-33;;8;;87198;POINT;87198;FROM_FD;;;;;;
Guangzong Guo;广宗国;廣宗國;115.35706;36.97043;今河北威县洺州镇东;Guo;国;6;正確;2;;7;;87199;POINT;87199;FROM_FD;;;;;;
Wuyi Xian;武邑县;武邑縣;115.89066;37.80599;今河北武邑县武邑镇;Xian;县;6;正確;-221;;13;;87204;POINT;87204;FROM_FD;;;;;;
Shunhuan Xian;顺桓县;順桓縣;115.89066;37.80599;今河北武邑县武邑镇;Xian;县;6;正確;14;;22;;87205;POINT;87205;FROM_FD;;;;;;
Nangong Xian;南宫县;南宮縣;115.367;37.36563;今河北南宫市西北旧城村;Xian;县;6;正確;-221;;13;;87207;POINT;87207;FROM_FD;;;;;;
Xuxia Xian;序下县;序下縣;115.367;37.36563;今河北南宫市西北旧城村;Xian;县;6;正確;14;;22;;87208;POINT;87208;FROM_FD;;;;;;
Nangong Xian;南宫县;南宮縣;115.367;37.36563;今河北南宫市西北旧城村;Xian;县;6;正確;23;;264;;87209;POINT;87209;FROM_FD;;;;;;
Yuanshi Xian;元氏县;元氏縣;114.41512;37.81672;今河北元氏县西北故城村;Xian;县;6;正確;-221;;13;;87215;POINT;87215;FROM_FD;;;;;;
Jingguanting Xian;井关亭县;井關亭縣;114.41512;37.81672;今河北元氏县西北故城村;Xian;县;6;正確;14;;22;;87216;POINT;87216;FROM_FD;;;;;;
Fangzi Xian;房子县;房子縣;114.5768;37.56767;今河北高邑县西南;Xian;县;6;正確;-221;;13;;87218;POINT;87218;FROM_FD;;;;;;
Duozi Xian;多子县;多子縣;114.5768;37.56767;今河北高邑县西南;Xian;县;6;正確;14;;22;;87219;POINT;87219;FROM_FD;;;;;;
Zhongqiu Xian;中丘县;中丘縣;114.50199;37.29572;今河北内丘县内丘镇西;Xian;县;6;正確;-202;;13;;87221;POINT;87221;FROM_FD;;;;;;
